"role","page","url","status","h1","console_errors","page_errors","hydration","failed_requests","http_4xx_5xx","csp","has_price","sign_in_screen","controls"
"SIGNED_OUT","/notifications","/notifications","200","","","","0","/?_rsc=oG-rbVP81bj5yHs2 net::ERR_ABORTED | /catalog?_rsc=oG-rbVP81bj5yHs2 net::ERR_ABORTED | /catalog/gudid?_rsc=oG-rbVP81bj5yHs2 net::ERR_ABORTED | /crosses?_rsc=oG-rbVP81bj5yHs2 net::ERR_ABORTED | /settings?_rsc=oG-rbVP81bj5yHs2 net::ERR_ABORTED | /?_rsc=FxIb9Zh5xrkPNSW4 net::ERR_ABORTED | /catalog?_rsc=FxIb9Zh5xrkPNSW4 net::ERR_ABORTED | /catalog/gudid?_rsc=FxIb9Zh5xrkPNSW4 net::ERR_ABORTED | /crosses?_rsc=FxIb9Zh5xrkPNSW4 net::ERR_ABORTED | /settings?_rsc=FxIb9Zh5xrkPNSW4 net::ERR_ABORTED","","0","0","1","Choose a user"
"SIGNED_OUT","/settings","/settings","200","","","","0","/catalog/gudid?_rsc=DQxjArDrgutTG17x net::ERR_ABORTED | /crosses?_rsc=DQxjArDrgutTG17x net::ERR_ABORTED | /?_rsc=DQxjArDrgutTG17x net::ERR_ABORTED | /crosses?_rsc=j-_vjoKOn8bxlRO7 net::ERR_ABORTED | /catalog/gudid?_rsc=j-_vjoKOn8bxlRO7 net::ERR_ABORTED | /?_rsc=j-_vjoKOn8bxlRO7 net::ERR_ABORTED | /catalog?_rsc=j-_vjoKOn8bxlRO7 net::ERR_ABORTED | /settings?_rsc=j-_vjoKOn8bxlRO7 net::ERR_ABORTED","","0","0","1","Choose a user"
"SIGNED_OUT","/settings/integrations","/settings/integrations","200","","","","0","/?_rsc=U-OwWBq-vq-slwyv net::ERR_ABORTED | /catalog?_rsc=U-OwWBq-vq-slwyv net::ERR_ABORTED | /crosses?_rsc=U-OwWBq-vq-slwyv net::ERR_ABORTED | /settings?_rsc=U-OwWBq-vq-slwyv net::ERR_ABORTED | /?_rsc=hbetPO-u3vUUlMwr net::ERR_ABORTED | /catalog?_rsc=hbetPO-u3vUUlMwr net::ERR_ABORTED | /catalog/gudid?_rsc=hbetPO-u3vUUlMwr net::ERR_ABORTED | /crosses?_rsc=hbetPO-u3vUUlMwr net::ERR_ABORTED | /settings?_rsc=hbetPO-u3vUUlMwr net::ERR_ABORTED","","0","0","1","Choose a user"
"SIGNED_OUT","/settings/pricing","/settings/pricing","200","","","","0","/?_rsc=8oSST31HPn0UlEto net::ERR_ABORTED | /catalog?_rsc=8oSST31HPn0UlEto net::ERR_ABORTED | /catalog/gudid?_rsc=8oSST31HPn0UlEto net::ERR_ABORTED | /crosses?_rsc=8oSST31HPn0UlEto net::ERR_ABORTED | /?_rsc=_Ie442TgELs3Q458 net::ERR_ABORTED | /settings?_rsc=8oSST31HPn0UlEto net::ERR_ABORTED | /catalog?_rsc=_Ie442TgELs3Q458 net::ERR_ABORTED | /settings?_rsc=_Ie442TgELs3Q458 net::ERR_ABORTED | /crosses?_rsc=_Ie442TgELs3Q458 net::ERR_ABORTED","","0","0","1","Choose a user"
"SALES_REP","/","/","200","Competitive cross reference","","","0","/requests?_rsc=5CB68i4pnAekjehf net::ERR_ABORTED | /accounts?_rsc=5CB68i4pnAekjehf net::ERR_ABORTED | /proposals?_rsc=5CB68i4pnAekjehf net::ERR_ABORTED | /contracts?_rsc=5CB68i4pnAekjehf net::ERR_ABORTED | /catalog/gudid?_rsc=5CB68i4pnAekjehf net::ERR_ABORTED | /crosses?_rsc=5CB68i4pnAekjehf net::ERR_ABORTED | /settings?_rsc=5CB68i4pnAekjehf net::ERR_ABORTED | /notifications?_rsc=5CB68i4pnAekjehf net::ERR_ABORTED | /requests/new?_rsc=5CB68i4pnAekjehf net::ERR_ABORTED | /?_rsc=tXyZJ52UQVBCVsD3 net::ERR_ABORTED | /accounts?_rsc=tXyZJ52UQVBCVsD3 net::ERR_ABORTED | /proposals?_rsc=tXyZJ52UQVBCVsD3 net::ERR_ABORTED | /requests?_rsc=tXyZJ52UQVBCVsD3 net::ERR_ABORTED | /intelligence?_rsc=tXyZJ52UQVBCVsD3 net::ERR_ABORTED | /intelligence/bids?_rsc=tXyZJ52UQVBCVsD3 net::ERR_ABORTED | /catalog/gudid?_rsc=tXyZJ52UQVBCVsD3 net::ERR_ABORTED | /catalog?_rsc=tXyZJ52UQVBCVsD3 net::ERR_ABORTED | /notifications?_rsc=tXyZJ52UQVBCVsD3 net::ERR_ABORTED | /requests/new?_rsc=tXyZJ52UQVBCVsD3 net::ERR_ABORTED | /crosses?_rsc=tXyZJ52UQVBCVsD3 net::ERR_ABORTED | /settings?_rsc=tXyZJ52UQVBCVsD3 net::ERR_ABORTED","","0","0","0","New request ; Switch user"
"SALES_REP","/requests","/requests","200","Cross-reference requests","","","0","/accounts?_rsc=p3Q57VochOqcQNsg net::ERR_ABORTED | /contracts?_rsc=p3Q57VochOqcQNsg net::ERR_ABORTED | /?_rsc=p3Q57VochOqcQNsg net::ERR_ABORTED | /proposals?_rsc=p3Q57VochOqcQNsg net::ERR_ABORTED | /catalog?_rsc=p3Q57VochOqcQNsg net::ERR_ABORTED | /catalog/gudid?_rsc=p3Q57VochOqcQNsg net::ERR_ABORTED | /crosses?_rsc=p3Q57VochOqcQNsg net::ERR_ABORTED | /settings?_rsc=p3Q57VochOqcQNsg net::ERR_ABORTED | /notifications?_rsc=p3Q57VochOqcQNsg net::ERR_ABORTED | /requests/new?_rsc=p3Q57VochOqcQNsg net::ERR_ABORTED | /?_rsc=nIzLgF1M7nWxnHlV net::ERR_ABORTED | /requests?_rsc=nIzLgF1M7nWxnHlV net::ERR_ABORTED | /proposals?_rsc=nIzLgF1M7nWxnHlV net::ERR_ABORTED | /accounts?_rsc=nIzLgF1M7nWxnHlV net::ERR_ABORTED | /contracts?_rsc=nIzLgF1M7nWxnHlV net::ERR_ABORTED | /intelligence/bids?_rsc=nIzLgF1M7nWxnHlV net::ERR_ABORTED | /crosses?_rsc=nIzLgF1M7nWxnHlV net::ERR_ABORTED | /catalog?_rsc=nIzLgF1M7nWxnHlV net::ERR_ABORTED | /catalog/gudid?_rsc=nIzLgF1M7nWxnHlV net::ERR_ABORTED | /notifications?_rsc=nIzLgF1M7nWxnHlV net::ERR_ABORTED | /requests/new?_rsc=nIzLgF1M7nWxnHlV net::ERR_ABORTED","","0","0","0","New request ; Switch user"
"SALES_REP","/requests/new","/requests/new","200","Competitive cross reference","","","0","/requests?_rsc=4belA-F-xg-XtLdx net::ERR_ABORTED | /proposals?_rsc=4belA-F-xg-XtLdx net::ERR_ABORTED | /accounts?_rsc=4belA-F-xg-XtLdx net::ERR_ABORTED | /?_rsc=4belA-F-xg-XtLdx net::ERR_ABORTED | /contracts?_rsc=4belA-F-xg-XtLdx net::ERR_ABORTED | /intelligence?_rsc=4belA-F-xg-XtLdx net::ERR_ABORTED | /notifications?_rsc=4belA-F-xg-XtLdx net::ERR_ABORTED | /catalog/gudid?_rsc=4belA-F-xg-XtLdx net::ERR_ABORTED | /crosses?_rsc=4belA-F-xg-XtLdx net::ERR_ABORTED | /settings?_rsc=4belA-F-xg-XtLdx net::ERR_ABORTED | /requests?_rsc=O1p93FFpSnNce0k4 net::ERR_ABORTED | /proposals?_rsc=O1p93FFpSnNce0k4 net::ERR_ABORTED | /accounts?_rsc=O1p93FFpSnNce0k4 net::ERR_ABORTED | /?_rsc=O1p93FFpSnNce0k4 net::ERR_ABORTED | /intelligence/bids?_rsc=O1p93FFpSnNce0k4 net::ERR_ABORTED | /catalog?_rsc=O1p93FFpSnNce0k4 net::ERR_ABORTED | /contracts?_rsc=O1p93FFpSnNce0k4 net::ERR_ABORTED | /intelligence?_rsc=O1p93FFpSnNce0k4 net::ERR_ABORTED | /catalog/gudid?_rsc=O1p93FFpSnNce0k4 net::ERR_ABORTED | /crosses?_rsc=O1p93FFpSnNce0k4 net::ERR_ABORTED | /settings?_rsc=O1p93FFpSnNce0k4 net::ERR_ABORTED | /notifications?_rsc=O1p93FFpSnNce0k4 net::ERR_ABORTED | /requests/new?_rsc=O1p93FFpSnNce0k4 net::ERR_ABORTED","","0","0","0","New request ; Switch user ; Google Sheets link ; Upload .xlsx / .csv ; Paste from a sheet ; Read sheet (disabled) ; Continue request (disabled)"
"SALES_REP","/requests/[id]","/requests/null","200","","Failed to load resource: the server responded with a status of 404 (Not Found)","","0","/proposals?_rsc=76SvvV1TLjtpHtqe net::ERR_ABORTED | /?_rsc=76SvvV1TLjtpHtqe net::ERR_ABORTED | /requests?_rsc=76SvvV1TLjtpHtqe net::ERR_ABORTED | /accounts?_rsc=76SvvV1TLjtpHtqe net::ERR_ABORTED | /contracts?_rsc=76SvvV1TLjtpHtqe net::ERR_ABORTED | /intelligence?_rsc=76SvvV1TLjtpHtqe net::ERR_ABORTED | /intelligence/bids?_rsc=76SvvV1TLjtpHtqe net::ERR_ABORTED | /crosses?_rsc=76SvvV1TLjtpHtqe net::ERR_ABORTED | /settings?_rsc=76SvvV1TLjtpHtqe net::ERR_ABORTED | /notifications?_rsc=76SvvV1TLjtpHtqe net::ERR_ABORTED | /requests/new?_rsc=76SvvV1TLjtpHtqe net::ERR_ABORTED | /accounts?_rsc=eoRKZgXY26fq4Ulk net::ERR_ABORTED | /requests?_rsc=eoRKZgXY26fq4Ulk net::ERR_ABORTED | /?_rsc=eoRKZgXY26fq4Ulk net::ERR_ABORTED | /proposals?_rsc=eoRKZgXY26fq4Ulk net::ERR_ABORTED | /contracts?_rsc=eoRKZgXY26fq4Ulk net::ERR_ABORTED | /intelligence?_rsc=eoRKZgXY26fq4Ulk net::ERR_ABORTED | /intelligence/bids?_rsc=eoRKZgXY26fq4Ulk net::ERR_ABORTED | /catalog?_rsc=eoRKZgXY26fq4Ulk net::ERR_ABORTED | /settings?_rsc=eoRKZgXY26fq4Ulk net::ERR_ABORTED | /requests/new?_rsc=eoRKZgXY26fq4Ulk net::ERR_ABORTED | /notifications?_rsc=eoRKZgXY26fq4Ulk net::ERR_ABORTED","404 /api/requests/null","0","0","0","New request ; Switch user"
"SALES_REP","/proposals","/proposals","200","Commercial proposals","","","0","/requests?_rsc=8qZH60WsiyOTuseO net::ERR_ABORTED | /accounts?_rsc=8qZH60WsiyOTuseO net::ERR_ABORTED | /contracts?_rsc=8qZH60WsiyOTuseO net::ERR_ABORTED | /?_rsc=8qZH60WsiyOTuseO net::ERR_ABORTED | /intelligence/bids?_rsc=8qZH60WsiyOTuseO net::ERR_ABORTED | /catalog?_rsc=8qZH60WsiyOTuseO net::ERR_ABORTED | /intelligence?_rsc=8qZH60WsiyOTuseO net::ERR_ABORTED | /catalog/gudid?_rsc=8qZH60WsiyOTuseO net::ERR_ABORTED | /crosses?_rsc=8qZH60WsiyOTuseO net::ERR_ABORTED | /requests/new?_rsc=8qZH60WsiyOTuseO net::ERR_ABORTED | /settings?_rsc=8qZH60WsiyOTuseO net::ERR_ABORTED | /notifications?_rsc=8qZH60WsiyOTuseO net::ERR_ABORTED | /?_rsc=yDw8cg_cK2Tq2IDS net::ERR_ABORTED | /requests?_rsc=yDw8cg_cK2Tq2IDS net::ERR_ABORTED | /proposals?_rsc=yDw8cg_cK2Tq2IDS net::ERR_ABORTED | /accounts?_rsc=yDw8cg_cK2Tq2IDS net::ERR_ABORTED | /contracts?_rsc=yDw8cg_cK2Tq2IDS net::ERR_ABORTED | /intelligence?_rsc=yDw8cg_cK2Tq2IDS net::ERR_ABORTED | /intelligence/bids?_rsc=yDw8cg_cK2Tq2IDS net::ERR_ABORTED | /catalog?_rsc=yDw8cg_cK2Tq2IDS net::ERR_ABORTED | /crosses?_rsc=yDw8cg_cK2Tq2IDS net::ERR_ABORTED | /catalog/gudid?_rsc=yDw8cg_cK2Tq2IDS net::ERR_ABORTED | /settings?_rsc=yDw8cg_cK2Tq2IDS net::ERR_ABORTED | /requests/new?_rsc=yDw8cg_cK2Tq2IDS net::ERR_ABORTED | /notifications?_rsc=yDw8cg_cK2Tq2IDS net::ERR_ABORTED","","0","0","0","New request ; Switch user"
"SALES_REP","/proposals/[id]","/proposals/null","200","","Failed to load resource: the server responded with a status of 404 (Not Found)","","0","/?_rsc=VreOGdJHuaZwqD3- net::ERR_ABORTED | /requests?_rsc=VreOGdJHuaZwqD3- net::ERR_ABORTED | /proposals?_rsc=VreOGdJHuaZwqD3- net::ERR_ABORTED | /accounts?_rsc=VreOGdJHuaZwqD3- net::ERR_ABORTED | /contracts?_rsc=VreOGdJHuaZwqD3- net::ERR_ABORTED | /intelligence?_rsc=VreOGdJHuaZwqD3- net::ERR_ABORTED | /intelligence/bids?_rsc=VreOGdJHuaZwqD3- net::ERR_ABORTED | /catalog/gudid?_rsc=VreOGdJHuaZwqD3- net::ERR_ABORTED | /catalog?_rsc=VreOGdJHuaZwqD3- net::ERR_ABORTED | /crosses?_rsc=VreOGdJHuaZwqD3- net::ERR_ABORTED | /settings?_rsc=VreOGdJHuaZwqD3- net::ERR_ABORTED | /notifications?_rsc=VreOGdJHuaZwqD3- net::ERR_ABORTED | /requests/new?_rsc=VreOGdJHuaZwqD3- net::ERR_ABORTED | /proposals?_rsc=hzu8hJFrzSYjsRgK net::ERR_ABORTED | /contracts?_rsc=hzu8hJFrzSYjsRgK net::ERR_ABORTED | /accounts?_rsc=hzu8hJFrzSYjsRgK net::ERR_ABORTED | /?_rsc=hzu8hJFrzSYjsRgK net::ERR_ABORTED | /requests?_rsc=hzu8hJFrzSYjsRgK net::ERR_ABORTED | /catalog?_rsc=hzu8hJFrzSYjsRgK net::ERR_ABORTED | /catalog/gudid?_rsc=hzu8hJFrzSYjsRgK net::ERR_ABORTED | /intelligence/bids?_rsc=hzu8hJFrzSYjsRgK net::ERR_ABORTED | /intelligence?_rsc=hzu8hJFrzSYjsRgK net::ERR_ABORTED | /crosses?_rsc=hzu8hJFrzSYjsRgK net::ERR_ABORTED | /settings?_rsc=hzu8hJFrzSYjsRgK net::ERR_ABORTED | /notifications?_rsc=hzu8hJFrzSYjsRgK net::ERR_ABORTED | /requests/new?_rsc=hzu8hJFrzSYjsRgK net::ERR_ABORTED","404 /api/proposals/null","0","0","0","New request ; Switch user"
